id,uuid,name_zh,name_en,unit,sampling_start,sampling_end,valid_time,location,class_code,description,source_description,source_original_id,source_url,classification_system,source,source_type,completeness_type,first_class,second_class,third_class,data_entry_by,location_id,synonyms,data_version,create_time,class_id
1819108827564478464,e7f1b067-dd85-4fe0-88d5-674311d85f9c,,Outdoor Garment(UN CPC 282),kg,,,,,,,The International EPD® System,,www.environdec.com:library:epd13204.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:31:56.556340,
1819108917318389760,71f50ff0-10b9-4ffe-a6ab-31d2843cdd40,,Impregnated Cotton Fabrics (01203 Forestali),m²,2023-07-31,2023-07-31,,Global,,"Description: ICF is an Italian company based in Marcallo con Casone (MI), Italy. It specializes in designing, manufacturing, and marketing high-tech adhesives and fabrics for various industries including automotive, footwear, leather goods, upholstered furniture, and flexible and industrial packaging. ICF operates under four separate brands: Industrie Chimiche Forestali, ABC - Adhesive Based Chemicals, Morel, and Durabond. The company produces technical products for gluing and reinforcing footwear, leather goods, and industrial products. With a workforce of 140 employees and a turnover exceeding €88 million in 2022, ICF exports its products to over 80 countries worldwide. Its sales and logistics management includes a network of 21 agents and three logistics bases. The product in question is impregnated cotton fabrics, used for covering or reinforcing fabrics in footwear or leather goods.",The International EPD® System,,www.environdec.com:library:epd9838.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:32:17.955436,
1819108945336340480,eaeb2ac1-35c2-42ea-b84f-bea9b82a7fc5,,Sorbent Toilet Long Roll (Hypoallergenic)(2327254),,,,,,,,The International EPD® System,,www.environdec.com:library:epd852.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:32:24.635107,
1819108991842783232,fcf5cdce-694e-48bd-814b-1a688a3973a7,,"Toilet Paper Strong Lucart 10 Rolls (G86), Toilet Paper Eco Lucart 10 Rolls (G33)",kg,,,,Europe,,"Description: The two products covered by this statement are the following:

Toilet paper Strong Lucart 10 Rolls
• Tissue paper from certified virgin fibres
• 2 ply
• 200 sheets
• Net weight per roll: 70,2 g +/- 5%

Toilet paper Eco Lucart 10 Rolls
• Tissue paper from paper for recycling
• 2 ply
• 200 sheets
• Net weight per roll: 73,4 g +/- 5%",The International EPD® System,,www.environdec.com:library:epd6894.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:32:35.723251,
1819109020464713728,e28b41fe-7361-4c6b-801a-463f016bb06b,,"Tork Hand Towels (32W), Handee Paper Towels (32W)",,,,2028-06-21,,,,The International EPD® System,,www.environdec.com:library:epd851.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:32:42.547138,
1819109047740272640,4cc26b9e-69e8-429f-9773-7cf0822e8cf4,,"Aggregates(WWP), Secondary Raw Material(SRM)",,,,,,,,The International EPD® System,,www.environdec.com:library:epd1719.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:32:49.050211,
1819109131764764672,cab3ef98-be50-4caf-a31b-034e315aaf02,,Performance White Barrier 85 (registered in the International EPD System),kg,,,2029-06-28,,,"The provided text does not contain a clear product description in the format requested (i.e., ""Description: This is an apple""). However, based on the context, I can extract relevant information about the product ""Performance White Barrier 85."" Here's a simplified description:

Description: Performance White Barrier 85 is a product that has been registered in the International EPD System. It is related to processed paper and paperboard and adheres to the Product Category Rules (PCR) for these materials, version 3.1 dated 2022-07-07 (UNCPC 3214). The declaration is based on the results of a Life Cycle Assessment (LCA).",The International EPD® System,,www.environdec.com:library:epd9034.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:33:09.083761,
1819109272693379072,b3e0c2cc-ccd2-40ca-adc9-4d939a514aba,,"Concrete(G86), Concrete(G33)",kg,2023-08-08,2023-08-08,2028-08-04,,,"The provided text doesn't contain a specific product description in the format requested. However, based on your instruction to extract a product description, and assuming there might be an oversight, there isn't any direct description matching ""This is an apple"" format within the given text.

If you meant to extract the description of a product from the listed sections such as ""Product information,"" please provide the actual descriptive text or further instructions.",The International EPD® System,,www.environdec.com:library:epd7965.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:33:42.683699,
1819109424783036416,6937c9a4-9346-4be7-8dcc-146e247060d2,,"Product Name ReviWool Fabrics (W2654), ReviWool Fibers",m²,,,,Global,,"Description: The ReviWool® fabric range includes products with a wool/nylon content ranging from 75% wool/25% polyamide to 80% wool/20% polyamide. The polyamide can be either virgin or recycled depending on customers’ requests. The thickness of the fabric can also vary, resulting in a heavier or lighter fabric, ranging from 195 g/m² to 435 g/m².",The International EPD® System,,www.environdec.com:library:epd9428.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:34:18.944624,
1819109542378737664,e22f6ce7-4d1f-4bab-996b-0af08fe81e89,,Avertic Pro(G86),"kg

Please provide the exact text for an accurate response",2023-06-02,2023-06-02,2028-06-02,"None

The provided text does not specify any geographical scope for the product Avertic",,"Description: Avertic® textiles are used in protective work wear for chainsaw operators. The main function of Avertic® is to protect workers from injuries by chainsaw accidents. Another important function of the product is to provide comfort to workers, combining reliable protection with breathability and freedom to move.",The International EPD® System,,www.environdec.com:library:epd8642.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:34:46.981348,
1819109579594797056,d9ecd9dc-9136-450b-a1c8-bf1f5b4878d2,,Product Name Pure Aniline/Nubuck Leather(CPC 2912),m²,,,"EPD International AB December 21, 2022 December 21, 2027",Global,,"Description: There is a compelling need for man to observe naked beauty in its true form and capture its essence. Pure anilines/nubuck articles come from no compromises, expression of sheer beauty and the search for a velvet incredible touch. Expressing the warmest pastel-like palette range, these aniline dyed articles have no final addition to capture all the above characteristics, delicacy, and character perfectly combined.",The International EPD® System,,www.environdec.com:library:epd7940.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:34:55.854657,
1819109613300224000,4f3c435c-ab34-47f8-ac31-7bb712977793,,Product Name SemiAniline/Corrected Leather(CPC 2912),m²,,,"EPD International AB December 21, 2022 December 21, 2027",Global,,"Description: This is a Semi-Aniline/Corrected Leather product. Color and structural uniformity are key to conceptualize articles that respond to dynamic standards of living. Through aniline dyes and a finishing correction, the structure of the hides highlights warm tones and tactile softness. Chromatic balance and a supple touch highlight the articles' texture and natural characteristics, including hide grain and growth marks, offering visual solidity and appeal.",The International EPD® System,,www.environdec.com:library:epd7941.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:35:03.890576,
1819109617918152704,b443385e-26ba-43cf-8baf-f5b69dc9cbbb,,,,,,,,,,The International EPD® System,,www.environdec.com:library:epd2144.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:35:04.991678,
1819109686205616128,1c73084c-aa26-4fe8-becd-08e48c359662,,Professional Cleaning Services (Service Category Buildings),,,,,,,,The International EPD® System,,www.environdec.com:library:epd287.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:35:21.271967,
1819109711971225600,976fe464-473a-413f-9577-c3251b89590b,,Polyamide Scrap Recovery Service(SP00708),,,,,,,,The International EPD® System,,www.environdec.com:library:epd708.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:35:27.415574,
1819109856678907904,3a6c4486-a84b-4c36-b476-5cc8f3c6371d,,Product Name MWool fabric(2654),m²,,,,Global,,"Description: The MWool® fabric range includes products with recycled wool ranging from 55 to 70% of the total materials. The percentage of recycled polyamide is 12% min. and can be also totally recycled on customers’ request. The thickness of the fabric can also vary, resulting in a heavier or lighter fabric, ranging from 333 g/m2 to 640 g/m2. This EPD refers to the worst-case product, whose technical characteristics are described in Table 1.",The International EPD® System,,www.environdec.com:library:epd11497.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:36:01.916660,
1819109897074249728,f73ff6c4-3b8d-4388-a482-be5212e68ab1,,Product Name Waxed/Paraffin Aniline Leather(CPC 2912),m²,,,"EPD International AB December 21, 2022 December 21, 2027",Global,,"Description: This product family aims to develop a full body and tactile roundness on the articles. Thanks to the highest quality of full aniline hides and the sheen added by waxes and oils in both dyeing and finishing, all the natural hide details are visible to the naked eye including hides’ grain texture, growth marks, and smooth surface. Waxed/Paraffin anilines are a flagship for pull-up effect and develop a wonderful patina with aging.",The International EPD® System,,www.environdec.com:library:epd7942.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:36:11.547660,
1819110019925413888,beda7136-ac7a-4baa-ab7f-f7f8c078c05c,,Avertic Dura(6),"kg

Please provide the text where the declared unit is mentioned",2023-06-02,2023-06-02,2028-06-02,"None

The provided text does not specify any geographical scope for the product Avertic",,"Description: Avertic® textiles are used in protective work wear for chainsaw operators. The main function of Avertic® is to protect workers from injuries by chainsaw accidents. Another important function of the product is to provide comfort to workers, combining reliable protection with breathability and freedom to move.",The International EPD® System,,www.environdec.com:library:epd8640.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:36:40.837018,
1819110093409619968,c53ec04c-f54b-4e85-9e77-433c5ad6cc61,,"PETALO Flakes(T100), PETALO Flakes(A200), PETALO Flakes(MC300), PETALO Flakes(AV500), PETALO Flakes(AT400), PETALO Pellets(T100), Mixed Milled Polyolefin Caps(TA), RPET Fines(PO)",kg,,,,Italy,,"Description: PETALO® is a high-quality recycled PET (R-PET) product available in five color shades as flakes or pellets. It is produced by Dentis Recycling Italy, processing plastic waste collected through municipal services and PET bottles collected via Reverse Vending Machines. Due to the mixed composition of the input, the recycling process generates various outputs, including PETALO® flakes and pellets, known for their homogenous crystallization and minimal contaminant content (max 60ppm for first-choice products and max 20ppm for high-quality products). Co-products include mixed milled polyolefin caps (""TA"") and R-PET fines (""PO""). PETALO® is used in diverse applications, such as trays for fruit and ham/cheese, textiles, automotive interiors, injection-molded compounds, and strapping, often as a substitute for or in combination with virgin PET. Quality control adheres to internal Technical Data Sheets and UNI 10667 standards.",The International EPD® System,,www.environdec.com:library:epd2594.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:36:58.357151,
1819110239832772608,e82ddca8-858d-4eb9-b481-00b3dca6db35,,Theos Denim Fabric (D1495A RGD A1),m²,,,,Egypt,,"Description: DNM Denim is a global denim fabric manufacturer that focuses on sustainability, human and customer orientation. The company has a production capacity of 30 million meters of fabric per year in its 150,000 square meter facility in Damietta, Egypt. DNM Denim invests in technology innovations and environment-friendly approaches, making it an active producer that closely follows developments in performance fabric production. They manufacture denim fabrics with intention, without compromising on quality, and contribute to the sustainability of life, economy, and production through significant investments in technology and human resources. DNM Denim brings together all the processes of denim production, from field to yarn and fabric, manufacturing 35 tons of yarn per day with an environmentalist approach and high-quality standards like Organic Content Standard, Global Organic Textile Standard, BCI, Levi Strauss & Co., OEKO-TEX, ISO 9001:2015, and ISO 140001:2015. The company collaborates with leading designers and brands to create unique, high-quality collections and works meticulously to be the first choice in the fashion denim industry. DNM Denim produces its fabrics in line with global sustainability targets, blending cotton from various sources to ensure consistent quality, filtering out impurities, and combining cotton fibers into a sliver. The spinning stage creates strong threads, incorporating elastane for stretch denim. The threads are dyed with indigo to achieve the distinctive blue color, creating a coating around the thread that fades to white when worn.",The International EPD® System,,www.environdec.com:library:epd8720.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:37:33.267255,
1819110364990803968,b6eb7af6-f438-4409-b0a9-da525c805b4a,,Product Name Pure MWool fabric(2653),m²,,,,Global,,"Description: The MWool® fabric range includes products with recycled wool from ranging from 85 to 100% of the total materials. The thickness of the fabric can also vary, resulting in a heavier or lighter fabric, ranging from 194 g/m2 to 655 g/m2. This EPD refers to the worst-case product, whose technical characteristics are described in Table 1.",The International EPD® System,,www.environdec.com:library:epd11494.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:38:03.107754,
1819110366572056576,95897d36-778e-4580-98b9-332a76e76a7b,,,,,,,,,,The International EPD® System,,www.environdec.com:library:epd5610.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:38:03.484959,
1819110486990524416,70e19a75-da74-4f0d-a849-17c8da950ebb,,"Name(GXX)) However, based on the context, we can infer the product name and, if applicable, the product code Heres the information we can gather",m²,,,,Egypt,,"Description: DNM Denim is a global denim fabric manufacturer that focuses on sustainability, human and customer orientation. With a production capacity of 30 million meters of fabric per year in a 150,000 square meter facility in Damietta, Egypt, the company invests in technology and environment-friendly innovations. DNM Denim produces denim fabrics with a commitment to quality and sustainability, following high standards like Organic Content Standard, Global Organic Textile Standard, BCI, Levi Strauss & Co., OEKO-TEX, ISO 9000 series. They manufacture the Aspendos Denim Fabric (code D1355-A STR A1) for the textile industry, combining innovation and advanced technology with environmental responsibility. Cotton fibers undergo blending, spinning, and dyeing processes to create durable, high-quality denim fabrics. DNM Denim supports sustainable development goals and provides services through fabric warehouses in Egypt and Türkiye, with offices in Istanbul, the USA, UK, and Italy.",The International EPD® System,,www.environdec.com:library:epd8719.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:38:32.194204,
1819110541193515008,56bab5e0-8dfb-4da4-a152-f52e0aa5a273,,"BCB MEDIUM HP, BCB LINER 3, BCB WELLENSTOFF, BCB LINER 1, BCB FROST, BCB LINER 4, BCB LINER 2/DUAL, BCB FLUTING, BCB MEDIUM",ton,2024-06-27,2024-06-27,2029-06-26,,,"The text provided doesn't contain a clear product description in the requested format. However, based on the information given, here's an attempt at extracting a description:

Description: This is an EPD of multiple products, based on worst-case results. The products included in the EPD are: BCB MEDIUM HP, BCB LINER 3, BCB WELLENSTOFF, BCB LINER 1, BCB FROST, BCB LINER 4, BCB LINER 2/DUAL, BCB FLUTING, BCB MEDIUM.",The International EPD® System,,www.environdec.com:library:epd12830.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:38:45.117107,
1819110676027805696,20387501-6d72-4726-b048-6f039e4d530a,,"ConFlex Glaze S(G86), ConFlex Glaze S Cal(G33)",kg,,,2029-03-25,,,"The provided text does not contain a clear product description in the format requested (i.e., ""Description: This is an apple""). However, based on the context, I can infer that the product being described is ""ConFlex Glaze S, ConFlex Glaze S Cal."" Here's a simplified description based on the information:

Description: ConFlex Glaze S, ConFlex Glaze S Cal is a product registered in the International EPD System. It has been developed based on the results of a Life Cycle Assessment (LCA) and follows the Product Category Rules for Processed Paper and Paperboard version 3.1 of 2022-07-07 (UNCPC 3214). The information provided in this Environmental Product Declaration (EPD) can be used as upstream data by customers performing a new EPD within the system boundaries given in a related PCR.",The International EPD® System,,www.environdec.com:library:epd11191.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:39:17.264379,
1819110733011619840,beac73d0-4d79-43e8-807c-28e2b017e0a4,,"Fabric made of Trevira CS (Grain), Fabric made of Trevira CS (Salt)",m²,2024-02-05,2024-02-05,2029-02-05,Sweden,,"Description: This product is a fabric made of Trevira CS polyester. The fabrics are used for curtains and upholstering furniture in public areas such as meeting rooms, hotels, hospitals, and transport (both marine and on the road). All products are flame retardant. Technical specifications can be found at: https://www.ludvigsvensson.com/sv/interior-textiles/produkter/haengande-textil/. The specific articles covered in this Environmental Product Declaration (EPD) are Grain and Salt, with values representative for Grain due to sales volumes.",The International EPD® System,,www.environdec.com:library:epd12467.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:39:30.849978,
1819110834048208896,302384dc-6f7d-48fb-b1e8-26b1aaecd93e,,"QuickfillWhite SE, QuickfillWhite Single, QuickfillWhite Xcel",kg,,,2029-06-28,,,"The provided text does not contain a direct product description in the format requested (i.e., ""Description: This is an apple""). However, based on the context, I can infer that the product being described is ""Quickfill®White SE, Quickfill®White Single, Quickfill®White Xcel."" Here's a simplified description based on the information given:

Description: Quickfill®White SE, Quickfill®White Single, and Quickfill®White Xcel are products registered in the International EPD System. They are related to processed paper and paperboard as per the Product Category Rules (PCR) version 3.1 of 2022-07-07 (UNCPC3214). These products have undergone a Life Cycle Assessment (LCA), and their Environmental Product Declaration (EPD) provides information and data that can be used as upstream data by customers for new EPDs within the system boundaries specified in the related PCR.",The International EPD® System,,www.environdec.com:library:epd10462.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:39:54.939739,
1819110930198433792,b7ff0cbb-620a-4d0a-b1fa-ce4f6ec4d84a,,"PulpWrap, PulpWrap SE",kg,,,2029-06-28,,,"The provided text does not contain a direct product description in the format requested (i.e., ""Description: This is an apple""). However, based on the context, I can infer that the product being described is ""PulpWrap, PulpWrap SE."" Here's a simplified description based on the available information:

Description: PulpWrap, PulpWrap SE is an environmental product registered in the International EPD System at www.environdec.com. It has been developed based on the results of a Life Cycle Assessment (LCA) and follows the Product Category Rules for Processed Paper and Paperboard version 3.1 of 2022-07-07 (UNCPC3214). The information provided can be used as upstream data by customers who will perform a new EPD within the system boundaries given in a related PCR.",The International EPD® System,,www.environdec.com:library:epd10463.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:40:17.863759,
1819111060632899584,3dd2b9f7-1ab1-4673-97b3-489d9f802b8e,,Product Name Hot Dip Galvanized Steel,1 year of protection of a 1 m2 zinc coated 8mm thick steel plate,,,Glossary 24,Australasia,,Description: The product described is Hot Dip Galvanized Steel produced by Kingfield Galvanizing. It covers galvanized products within the scope of corrosion protection of fabricated steel products. The process involves coating steel with a layer of zinc to provide long-term corrosion protection. This environmental product declaration (EPD) provides lifecycle inventory data and environmental impact indicators for the cradle-to-grave plus recycling potential of the HDG product.,The International EPD® System,,www.environdec.com:library:epd2325.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:40:48.961377,
1819111112541605888,c88e3342-40d8-4493-a5c0-f0ceab33cfeb,,Product Name Fabric made of Trevira CS (GloryPrismSaint),m²,2024-02-05,2024-02-05,2029-02-05,Sweden,,"Description: This product is a fabric made of Trevira CS polyester, used for curtains and upholstering furniture in public areas such as meeting rooms, hotels, hospitals, and transport (marine and road). All products are flame retardant. The specific articles covered in this description include Glory-Prism-Saint. Values are representative for Prism in the calculations due to sales numbers. For more technical specifications and details, visit: <https://www.ludvigsvensson.com/sv/interior-textiles/produkter/haengande-textil/>.",The International EPD® System,,www.environdec.com:library:epd12472.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:41:01.337222,
1819111171983282176,ab28f44c-bc92-4b84-9729-c92919fb3bbc,,Product Name Fabric made of Trevira CS (Noun),m²,2024-02-05,2024-02-05,2029-02-05,Sweden,,"Description: This is a fabric made of Trevira CS polyester. The fabrics are used for curtains and upholstering furniture in public areas such as meeting rooms, hotels, hospitals, and transport (both marine and on the road). All products are flame retardant. Technical specifications can be found on the provided website.",The International EPD® System,,www.environdec.com:library:epd12466.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:41:15.509725,
1819111272877264896,e2204445-2187-48dc-9504-a243d32bd407,,Interleaving Finish D,kg,,,2029-03-25,,,"The provided text does not contain a clear product description in the format requested (i.e., ""Description: This is an apple""). However, based on the context, I can infer that the text is describing an Environmental Product Declaration (EPD) for a product called ""Interleaving Finish D."" Here's a simplified description based on the information given:

Description: This is an Environmental Product Declaration (EPD) for Interleaving Finish D, registered in the International EPD System. It is based on the results of a Life Cycle Assessment (LCA) and the Product Category Rules for Processed Paper and Paperboard (version 3.1 of 2022-07-07). The information can be used as upstream data by customers performing a new EPD within the system boundaries given in a related PCR.",The International EPD® System,,www.environdec.com:library:epd11184.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:41:39.564212,
1819111391148249088,7a8d816c-746e-434d-8f08-2619093aee77,,Axello Glaze X,kg,,,2029-03-25,,,"The provided text does not contain a clear product description in the format requested. However, based on the information given, I can infer and summarize the relevant details about the product:

Description: This is an Environmental Product Declaration for Axello Glaze X, registered in the International EPD System. The declaration is based on the results of a Life Cycle Assessment (LCA) and follows the Product Category Rules for Processed Paper and Paperboard 2010:14 version 3.1 from 2022-07-07 (UNCPC3214). It provides information and data that can be used as upstream data by customers who will perform a new EPD within the system boundaries given in a related PCR.",The International EPD® System,,www.environdec.com:library:epd11190.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:42:07.762562,
1819111500816715776,714b09c3-aa80-4850-9d85-1a72604720f9,,"ConFlex Glaze, ConFlex Glaze Plus, ConFlex Silk, ConFlex Silk Plus, ConFlex Silk Plus E",kg,,,2029-03-25,,,"The provided text does not contain a direct product description in the format requested (i.e., ""Description: This is an apple""). However, based on the context, I can infer that the product being described is ConFlex Glaze, ConFlex Glaze Plus, ConFlex Silk, ConFlex Silk Plus, and ConFlex Silk Plus E. Here's a simplified description:

Description: These are paper products (ConFlex Glaze, ConFlex Glaze Plus, ConFlex Silk, ConFlex Silk Plus, and ConFlex Silk Plus E) registered in the International EPD System. They have been developed based on the results of a Life Cycle Assessment (LCA) and the Product Category Rules for Processed Paper and Paperboard.",The International EPD® System,,www.environdec.com:library:epd11186.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:42:33.909788,
1819111609491132416,a2f17073-bcde-4fd9-9b7d-38a223be4657,,"Basix Glaze S(Glaze S), Basix Glaze S Cal(Glaze S Cal)",kg,,,2029-03-25,,,"The provided text does not contain a direct product description in the format requested. However, based on the content, I can infer a description for ""Basix Glaze S"" and ""Basix Glaze S Cal."" Here's the description:

Description: This is an Environmental Product Declaration (EPD) for Basix Glaze S and Basix Glaze S Cal, registered in the International EPD System at www.environdec.com. The declaration is based on the results of a Life Cycle Assessment (LCA) and the Product Category Rules for Processed Paper and Paperboard (2010:14 version 3.1 of 2022-07-07). The information and data provided in this EPD can be used as upstream data by customers performing a new EPD within the system boundaries given in a related PCR.",The International EPD® System,,www.environdec.com:library:epd11192.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:42:59.819387,
1819111740651212800,8350147f-b8bf-4ac9-a1ad-95a4d0845e6e,,ConFlex Light,kg,,,2029-03-25,,,"The provided text does not contain a direct product description in the format requested (i.e., ""Description: This is an apple""). However, based on the context, I can infer that the product being described is ""ConFlex Light."" Here's a simplified description extracted from the text:

Description: ConFlex Light is a product registered in the International EPD System. It is related to processed paper and paperboard and has been assessed according to the Product Category Rules version 3.1 of 2022-07-07. The Environmental Product Declaration (EPD) includes information and data that can be used by customers for new EPDs within the system boundaries defined in a related PCR.",The International EPD® System,,www.environdec.com:library:epd11179.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:43:31.090002,
1819111798234812416,40073b52-ab25-4351-b3b9-0423a17a3344,,Fabric made of Trevira CS (Twin),m²,2024-02-05,2024-02-05,2029-02-05,Sweden,,"Description: This fabric is made of Trevira CS polyester. The fabrics are used for curtains and upholstering furniture in public areas such as meeting rooms, hotels, hospitals, and transport (both marine and on the road). All products are flame retardant.",The International EPD® System,,www.environdec.com:library:epd12470.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:43:44.819560,
1819111857479356416,52721ac9-6f10-48b4-9f10-be25b3e89ea3,,"Airy(Trevira CS), Alter(Trevira CS)",m²,2024-02-05,2024-02-05,2029-02-05,Sweden,,"Description: This product is a fabric made of Trevira CS polyester, used for curtains and upholstering furniture in public areas such as meeting rooms, hotels, hospitals, and transport (marine and road). All products are flame retardant. The specific articles covered in this description are Airy and Alter. Technical specifications can be found at: https://www.ludvigsvensson.com/sv/interior-textiles/produkter/haengande-textil/.",The International EPD® System,,www.environdec.com:library:epd12464.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:43:58.944495,
1819111859735891968,0cb927f0-4fe7-4cb9-a8df-9a942707db60,,,,,,,,,,The International EPD® System,,www.environdec.com:library:epd1174.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:43:59.482884,
1819111973779017728,2af34c8d-c2ae-4aa2-a13d-3093b53f48b3,,"AxelloSilk, Xpression Silk, Prime Silk 80",kg,,,2029-06-28,,,"The provided text does not contain a direct product description in the format requested (i.e., ""Description: This is an apple""). However, based on the context, I can infer that the product being described is related to paper products. Here's a condensed description based on the information given:

Description: This is a declaration for AxelloSilk, Xpression Silk, and Prime Silk 80, which are registered in the International EPD System. These are processed paper and paperboard products, and the declaration is based on the results of a Life Cycle Assessment (LCA) and Product Category Rules (PCR) for Processed Paper and Paperboard (2010:14 version 3.1 of 2022-07-07). The information provided can be used as upstream data by customers who will perform a new EPD within the system boundaries given in a related PCR.",The International EPD® System,,www.environdec.com:library:epd10461.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:44:26.672717,
1819112089235623936,0ff38598-e3a7-4c94-af33-90ee0ac08edd,,Quickfill White D (Processedpaperandpaperboard201014version31of20220707),kg,,,2029-06-28,,,"The provided text does not contain a direct product description in the format requested. However, based on the information given, a description can be inferred:

Description: This is an Environmental Product Declaration for Quickfill® White D, which is registered in the International EPD System. The declaration is developed based on the results of a Life Cycle Assessment (LCA) and the Product Category Rules for Processed paper and paperboard 2010:14 version 3.1 of 2022-07-07 (UNCPC3214). Information and data given in this EPD can be used as upstream data by a customer who will perform a new EPD within the system boundaries given in a related PCR.",The International EPD® System,,www.environdec.com:library:epd10460.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:44:54.199420,
1819112154012454912,27905e84-9323-43d7-b721-6e6ec160d1a7,,Fabric made of Trevira CS (Dito),m²,2024-02-05,2024-02-05,2029-02-05,Sweden,,"Description: This product is a fabric made of Trevira CS and polyester, used for curtains and upholstering furniture in public areas such as meeting rooms, hotels, hospitals, and transport (marine and road). All products are flame retardant. Technical specifications can be found at: https://www.ludvigsvensson.com/sv/interior-textiles/produkter/haengande-textil/. The values provided are representative for the product named ""Dito,"" which is covered in this Environmental Product Declaration (EPD).",The International EPD® System,,www.environdec.com:library:epd12465.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:45:09.643762,
1819112214037139456,0f1d05f5-1901-4b60-ab06-3782e6da938b,,Fabric made of Trevira CS (Dual),m²,2024-02-05,2024-02-05,2029-02-05,Sweden,,"Description: This fabric is made of Trevira CS polyester. The fabrics are used for curtains and upholstering furniture in public areas such as meeting rooms, hotels, hospitals, and transport (both marine and on the road). All products are flame retardant. Technical specifications can be found at: https://www.ludvigsvensson.com/sv/interior-textiles/produkter/haengande-textil/. The product covered in this EPD is Dual, and the values provided are representative for Dual in the calculations.",The International EPD® System,,www.environdec.com:library:epd12471.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:45:23.954103,
1819112325232332800,daeab0b0-298f-4d83-a0c2-fbafe34b8517,,Axello Glaze,kg,,,2029-03-25,,,"The provided text does not contain a clear product description in the format requested (i.e., ""Description: This is an apple""). However, based on the context, I can infer that the product being described is ""Axello Glaze."" Here's a simplified description based on the information:

**Description:** This is Axello Glaze, a product registered in the International EPD System. It has been developed based on the results of a Life Cycle Assessment (LCA) and the Product Category Rules for Processed Paper and Paperboard version 3.1 of 2022-07-07 (UNCPC 3214). The information and data provided in this Environmental Product Declaration (EPD) can be used as upstream data by customers who will perform a new EPD within the system boundaries given in a related PCR.",The International EPD® System,,www.environdec.com:library:epd11187.pdf,,EPD,3,4,,,,吴宇森,,,,2024-08-01 13:45:50.465444,
